year,trait,scope,estimable,genotype,blue,standard_error,status
2023,fat_pct,year,TRUE,Fm362,3.426161264541894,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm363,3.5873456927323972,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm364,3.366191188419696,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm365,3.8117192656188195,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm366,3.3036129924684254,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm368,3.8217954646077903,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm369,3.6118022346565466,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm370,3.318327022667403,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm375,4.5467482173161455,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm376,4.40990886370721,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm377,4.944294447831625,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm379,4.011587132747111,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm380,3.3735511385777723,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm381,4.058332965742774,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm383,4.130465847894299,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm384,3.8607610769447596,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm388,4.761392852566668,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm389,3.58440410762218,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm391,3.9578962178435293,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm392,3.7798534354853044,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm394,3.9662914929661306,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm395,3.6422771708684696,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm396,3.8779011563755432,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm398,4.029489886309231,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm400,3.819132050595991,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm401,3.705993200806502,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm403,4.213166197132253,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm404,4.273423038518001,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm405,4.3834799875994594,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm406,4.05366288072321,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm407,3.975012512428622,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm409,4.022881072772582,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm410,3.725372971354837,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm411,3.765912787967065,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm413,4.082173058283769,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm415,4.415937015273258,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm416,3.636244975914821,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm417,4.039350113329766,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm418,3.5401142963720162,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm419,3.200322211914948,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm420,3.155091749423409,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm421,3.200620892437006,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm429,3.3511397236644096,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm442,3.630698708230196,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm443,3.8422639409276464,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm446,3.0857732468376726,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm474,3.952180440550732,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm475,4.686762157602536,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm476,4.017665783499505,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm477,3.2905300407902525,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm480,4.136377154481055,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm482,4.097714222249155,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm484,4.587338445714542,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm489,2.425977334672713,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm491,3.8167802045689103,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm492,3.868709775885482,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm518,3.023637109317325,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm519,3.127721331719793,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm523,3.083624660245448,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm524,3.859759984169459,0.18245269967502867,Estimable
2023,fat_pct,year,TRUE,Fm537,4.083628795890944,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm560,4.227331945333679,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm566,4.97950709255046,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm569,4.080184514401703,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm585,5.401730578824801,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm589,4.003612703941505,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm590,4.34801171612144,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm592,4.9730195656777045,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm600,3.8833542825705876,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm603,4.585404461622471,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm610,4.535146520976712,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm611,4.38934167691335,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm612,4.640223888843342,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm614,3.6350805841404945,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm615,4.2184080370227175,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm616,4.2512442154569605,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm621,3.8684816867100476,0.18245269967502864,Estimable
2023,fat_pct,year,TRUE,Fm78,3.8191224242427486,0.18245269967502864,Estimable
2023,panicle_length_cm,year,TRUE,Fm112,11.999999999993959,1.0036084017687534,Estimable
2023,panicle_length_cm,year,TRUE,Fm113,10.83333333333328,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm132,10.666666666666618,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm134,8.499999999999948,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm135,9.333333333333286,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm136,10.333333333333288,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm138,10.333333333333288,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm139,12.499999999999957,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm141,9.83333333333329,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm146,10.999999999999957,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm150,11.333333333333291,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm170,12.33333333333329,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm173,11.499999999999956,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm174,10.999999999999956,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm175,9.499999999999956,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm176,11.999999999999957,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm177,12.333333333333291,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm180,10.166666666666622,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm181,15.333333333333291,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm184,14.333333333333291,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm185,10.999999999999956,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm190,20.999999999999954,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm193,14.166666666666623,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm194,9.666666666666618,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm195,17.999999999999954,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm203,15.33333333333329,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm207,16.333333333333286,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm208,19.833333333333286,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm214,12.166666666666618,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm215,19.166666666666615,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm216,17.666666666666615,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm219,14.833333333333284,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm220,11.33333333333328,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm221,11.666666666666616,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm225,15.666666666666616,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm227,14.333333333333284,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm228,8.333333333333279,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm232,10.666666666666615,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm233,13.666666666666618,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm234,11.499999999999947,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm235,13.333333333333282,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm236,13.666666666666616,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm238,11.83333333333328,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm245,16.833333333333282,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm246,18.99999999999995,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm249,18.333333333333282,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm250,17.99999999999995,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm251,11.499999999999945,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm255,11.33333333333328,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm28,10.666666666666613,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm3,9.499999999999947,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm30,12.499999999999948,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm31,10.499999999999945,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm321,10.999999999999947,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm322,14.666666666666618,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm324,12.166666666666615,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm325,15.49999999999995,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm328,12.999999999999948,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm332,11.666666666666613,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm334,12.833333333333282,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm336,11.83333333333328,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm337,14.166666666666618,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm341,12.33333333333328,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm343,10.833333333333279,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm344,13.49999999999995,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm345,19.166666666666615,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm347,14.499999999999948,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm349,15.49999999999995,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm351,13.83333333333328,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm352,11.83333333333328,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm354,18.666666666666618,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm355,13.166666666666616,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm356,15.333333333333282,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm357,10.833333333333279,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm358,11.33333333333328,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm359,14.333333333333282,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm36,10.666666666666611,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm361,12.666666666666615,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm362,12.166666666666615,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm363,17.499999999999954,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm364,15.66666666666662,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm365,14.333333333333284,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm366,17.666666666666618,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm368,11.83333333333328,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm369,14.499999999999954,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm370,13.833333333333284,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm372,12.166666666666616,1.0036084017690652,Estimable
2023,panicle_length_cm,year,TRUE,Fm375,8.499999999999943,1.0036084017690652,Estimable
2023,panicle_length_cm,year,TRUE,Fm376,12.666666666666618,1.0036084017690652,Estimable
2023,panicle_length_cm,year,TRUE,Fm377,11.999999999999948,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm378,11.99999999999995,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm379,8.499999999999943,1.0036084017690652,Estimable
2023,panicle_length_cm,year,TRUE,Fm380,10.499999999999947,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm381,10.999999999999948,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm382,12.99999999999995,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm383,11.833333333333282,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm384,12.333333333333286,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm387,12.999999999999952,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm388,15.333333333333286,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm389,12.499999999999954,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm390,11.333333333333286,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm391,11.833333333333288,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm392,10.499999999999952,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm394,13.166666666666622,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm395,14.999999999999956,1.003608401769065,Estimable
2023,panicle_length_cm,year,TRUE,Fm396,14.666666666666622,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm398,10.333333333333284,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm400,16.499999999999957,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm401,14.333333333333288,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm403,16.33333333333329,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm404,11.333333333333286,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm405,12.999999999999952,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm406,12.333333333333286,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm407,16.16666666666662,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm409,17.666666666666618,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm41,12.999999999999952,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm411,18.666666666666618,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm412,12.499999999999952,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm413,13.833333333333286,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm414,13.16666666666662,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm415,9.833333333333284,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm416,13.333333333333286,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm417,9.166666666666618,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm418,12.333333333333284,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm419,10.833333333333282,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm43,10.66666666666662,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm44,10.833333333333286,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm45,10.833333333333288,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm46,11.33333333333329,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm54,8.499999999999952,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm55,11.999999999999956,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm56,10.499999999999954,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm63,10.333333333333288,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm65,11.33333333333329,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm74,9.999999999999954,1.0036084017690647,Estimable
2023,panicle_length_cm,year,TRUE,Fm78,10.166666666666622,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm79,9.16666666666662,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm81,10.999999999999954,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm83,11.499999999999954,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm84,8.66666666666662,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm86,8.333333333333288,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm87,9.166666666666622,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm88,10.499999999999956,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm91,9.833333333333288,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm96,9.83333333333329,1.0036084017690645,Estimable
2023,panicle_length_cm,year,TRUE,Fm97,11.333333333333291,1.0036084017690645,Estimable
2023,pedicel_length_cm,year,TRUE,Fm112,1.3666666666650387,1.120610822345586,Estimable
2023,pedicel_length_cm,year,TRUE,Fm113,3.833333333333295,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm132,4.599999999999933,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm134,6.6666666666665835,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm135,0.4999999999998985,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm136,0.6333333333332488,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm138,1.6666666666665937,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm139,2.833333333333263,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm141,0.2999999999999302,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm146,0.9999999999999369,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm150,1.8999999999999406,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm170,3.3333333333332744,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm173,0.5333333333332725,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm174,1.499999999999943,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm175,0.6999999999999434,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm176,6.499999999999945,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm177,0.9333333333332732,1.1206108223463653,Estimable
2023,pedicel_length_cm,year,TRUE,Fm180,7.166666666666607,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm181,13.166666666666604,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm184,3.3333333333332553,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm185,6.166666666666589,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm190,5.666666666666585,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm193,7.499999999999915,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm194,1.9999999999999112,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm195,20.99999999999992,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm203,5.499999999999897,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm207,1.4999999999998945,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm208,2.4999999999998974,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm214,4.9999999999999,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm215,8.333333333333233,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm216,4.499999999999895,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm219,9.833333333333222,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm220,4.833333333333225,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm221,7.333333333333224,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm225,10.833333333333218,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm227,8.999999999999883,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm228,6.333333333333215,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm232,5.166666666666547,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm233,3.3333333333332127,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm234,1.233333333333214,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm235,2.5666666666665487,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm236,9.666666666666547,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm238,0.43333333333321444,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm245,3.4999999999998828,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm246,2.3333333333332167,1.1206108223463656,Estimable
2023,pedicel_length_cm,year,TRUE,Fm249,8.999999999999885,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm250,4.833333333333216,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm251,1.3333333333332154,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm255,8.833333333333218,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm28,3.333333333333215,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm3,2.1666666666665484,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm30,4.9999999999998845,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm31,0.9999999999998841,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm321,8.166666666666552,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm322,0.9999999999998841,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm324,9.166666666666552,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm325,4.333333333333217,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm328,3.6666666666665497,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm332,2.8333333333332154,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm334,0.8333333333332166,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm336,6.999999999999888,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm337,4.499999999999885,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm341,2.6666666666665515,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm343,3.499999999999886,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm344,4.333333333333219,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm345,5.499999999999886,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm347,7.499999999999888,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm349,1.4999999999998859,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm351,1.9999999999998872,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm352,3.666666666666555,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm354,3.1666666666665533,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm355,3.999999999999888,1.1206108223463658,Estimable
2023,pedicel_length_cm,year,TRUE,Fm356,2.9999999999998876,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm357,7.333333333333224,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm358,4.833333333333221,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm359,4.999999999999888,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm36,2.166666666666553,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm361,2.499999999999887,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm362,6.333333333333224,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm363,5.49999999999989,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm364,3.4999999999998876,1.120610822346366,Estimable
2023,pedicel_length_cm,year,TRUE,Fm365,8.333333333333226,1.120610822346366,Estimable
